20060403	1046	6.43	6.42	6.43	13900
20060403	1047	6.43	6.42	6.42	31700
20060403	1048	6.42	6.41	6.41	27300
20060403	1049	6.42	6.41	6.41	12705
20060403	1050	6.41	6.40	6.40	97823
20060403	1051	6.41	6.40	6.40	63500
20060403	1052	6.41	6.40	6.40	12215
20060403	1053	6.41	6.40	6.41	 9300
20060403	1054	6.41	6.40	6.40	32948
20060403	1055	6.42	6.40	6.40	49470
20060403	1056	6.42	6.41	6.41	31600
20060403	1057	6.41	6.40	6.41	61731
20060403	1058	6.42	6.40	6.41	81000
20060403	1059	6.41	6.40	6.41	34400
20060403	1100	6.41	6.39	6.39	88561
20060403	1101	6.42	6.40	6.40	78600
20060403	1102	6.40	6.39	6.40	17300
20060403	1103	6.40	6.38	6.39	83370
20060403	1104	6.40	6.38	6.39	36200
20060403	1105	6.40	6.39	6.40	 8800
20060403	1106	6.40	6.39	6.40	35700
20060403	1107	6.40	6.39	6.40	84000
20060403	1108	6.40	6.38	6.38	71200
20060403	1109	6.39	6.38	6.39	 9900
20060403	1110	6.40	6.39	6.39	51300
20060403	1111	6.39	6.39	6.39	 8100
20060403	1112	6.40	6.39	6.39	64395
20060403	1113	6.40	6.39	6.40	 4200
20060403	1114	6.40	6.39	6.39	42600
20060403	1115	6.40	6.39	6.40	26055
20060403	1116	6.40	6.39	6.39	21920
20060403	1117	6.39	6.38	6.38	25530
20060403	1118	6.39	6.38	6.39	17600
20060403	1119	6.39	6.38	6.38	40200
20060403	1120	6.38	6.38	6.38	 6200
20060403	1121	6.39	6.37	6.37	97381
20060403	1122	6.37	6.36	6.36	35900
20060403	1123	6.36	6.35	6.36	 5200
20060403	1124	6.37	6.36	6.37	26300
20060403	1125	6.37	6.37	6.37	48300
20060403	1126	6.37	6.35	6.37	129900
20060403	1127	6.37	6.36	6.36	51800
20060403	1128	6.37	6.35	6.37	35184
20060403	1129	6.38	6.35	6.38	33500
20060403	1130	6.38	6.37	6.37	 4600
20060403	1301	6.39	6.38	6.39	23600
20060403	1302	6.38	6.36	6.36	124555
20060403	1303	6.38	6.36	6.38	10000
20060403	1304	6.38	6.37	6.37	57320
20060403	1305	6.38	6.37	6.37	24600
20060403	1306	6.39	6.37	6.39	28180
20060403	1307	6.39	6.38	6.38	33147
20060403	1308	6.39	6.38	6.38	26900
20060403	1309	6.39	6.38	6.38	22900
20060403	1310	6.40	6.39	6.39	31800
20060403	1311	6.40	6.39	6.40	29500
20060403	1312	6.40	6.40	6.40	140200
20060403	1313	6.41	6.38	6.41	104386
20060403	1314	6.40	6.40	6.40	78914
20060403	1315	6.40	6.39	6.39	19500
20060403	1316	6.39	6.38	6.39	20340
20060403	1317	6.39	6.38	6.38	25600
20060403	1318	6.38	6.38	6.38	32400
20060403	1319	6.38	6.38	6.38	20288
20060403	1320	6.38	6.38	6.38	10200
20060403	1321	6.39	6.38	6.38	33950
20060403	1322	6.39	6.38	6.38	43995
20060403	1323	6.38	6.38	6.38	35205
20060403	1324	6.38	6.38	6.38	23200
20060403	1325	6.38	6.38	6.38	22500
20060403	1326	6.39	6.38	6.39	23100
20060403	1327	6.39	6.38	6.39	19400
20060403	1328	6.40	6.39	6.39	61300
20060403	1329	6.40	6.39	6.40	21700
20060403	1330	6.40	6.39	6.40	20750
20060403	1331	6.40	6.39	6.39	23600
20060403	1332	6.40	6.39	6.40	17730
20060403	1333	6.40	6.39	6.39	31020
20060403	1334	6.39	6.39	6.39	10400
20060403	1335	6.39	6.39	6.39	20505
20060403	1336	6.40	6.38	6.39	27815
20060403	1337	6.40	6.39	6.39	30612
20060403	1338	6.40	6.39	6.39	60600
20060403	1339	6.40	6.39	6.39	 7900
20060403	1340	6.40	6.39	6.39	76188
20060403	1341	6.40	6.39	6.39	15800
20060403	1342	6.39	6.38	6.38	40755
20060403	1343	6.39	6.39	6.39	32200
20060403	1344	6.39	6.38	6.38	24200
20060403	1345	6.39	6.38	6.38	22800
20060403	1346	6.39	6.38	6.38	125320
20060403	1347	6.38	6.37	6.37	49900
20060403	1348	6.37	6.36	6.36	60180
20060403	1349	6.36	6.36	6.36	25700
20060403	1350	6.37	6.36	6.36	51675
20060403	1351	6.36	6.36	6.36	27575
20060403	1352	6.37	6.36	6.36	12400
20060403	1353	6.37	6.36	6.36	21982
20060403	1354	6.37	6.36	6.37	46000
20060403	1355	6.37	6.36	6.36	22590
20060403	1356	6.37	6.36	6.36	10600
20060403	1357	6.37	6.36	6.36	14990
20060403	1358	6.37	6.35	6.37	24800
20060403	1359	6.36	6.35	6.36	47630
20060403	1400	6.37	6.36	6.36	32400
20060403	1401	6.36	6.36	6.36	17200
20060403	1402	6.37	6.36	6.37	18000
20060403	1403	6.36	6.36	6.36	15500
20060403	1404	6.36	6.35	6.35	55490
20060403	1405	6.36	6.35	6.36	 4100
20060403	1406	6.36	6.35	6.36	60600
20060403	1407	6.37	6.36	6.36	13975
20060403	1408	6.37	6.36	6.36	17195
20060403	1409	6.36	6.36	6.36	11050
20060403	1410	6.37	6.36	6.36	21430
20060403	1411	6.36	6.36	6.36	28560
20060403	1412	6.36	6.35	6.36	56780
20060403	1413	6.37	6.35	6.37	94700
20060403	1414	6.37	6.36	6.37	24200
20060403	1415	6.37	6.36	6.37	17700
20060403	1416	6.36	6.36	6.36	80000
20060403	1417	6.36	6.35	6.36	10400
20060403	1418	6.36	6.35	6.36	26900
20060403	1419	6.36	6.35	6.36	59540
20060403	1420	6.37	6.35	6.36	82360
20060403	1421	6.37	6.36	6.37	39800
20060403	1422	6.37	6.36	6.37	78950
20060403	1423	6.37	6.36	6.37	147240
20060403	1424	6.38	6.36	6.38	28050
20060403	1425	6.38	6.35	6.38	256900
20060403	1426	6.38	6.37	6.38	32120
20060403	1427	6.39	6.38	6.38	 7790
20060403	1428	6.40	6.38	6.40	418300
20060403	1429	6.41	6.41	6.41	41200
20060403	1430	6.42	6.41	6.41	108900
20060403	1431	6.42	6.40	6.41	37200
20060403	1432	6.41	6.40	6.41	48182
20060403	1433	6.42	6.40	6.40	113150
20060403	1434	6.41	6.40	6.40	82168
20060403	1435	6.40	6.39	6.39	102093
20060403	1436	6.40	6.40	6.40	82300
20060403	1437	6.40	6.40	6.40	47097
20060403	1438	6.40	6.39	6.40	91454
20060403	1439	6.41	6.40	6.41	46200
20060403	1440	6.41	6.39	6.40	165800
20060403	1441	6.41	6.40	6.40	33300
20060403	1442	6.40	6.39	6.39	103700
20060403	1443	6.40	6.39	6.40	19100
20060403	1444	6.40	6.40	6.40	64549
20060403	1445	6.40	6.40	6.40	61151
20060403	1446	6.40	6.39	6.39	54800
20060403	1447	6.40	6.39	6.39	24131
20060403	1448	6.40	6.39	6.40	63500
20060403	1449	6.40	6.40	6.40	47099
20060403	1450	6.40	6.39	6.40	59662
20060403	1451	6.41	6.40	6.41	84420
20060403	1452	6.41	6.40	6.40	122550
20060403	1453	6.41	6.40	6.41	84400
20060403	1454	6.41	6.40	6.40	53595
20060403	1455	6.41	6.40	6.40	124120
20060403	1456	6.41	6.40	6.41	99711
20060403	1457	6.42	6.41	6.41	92800
20060403	1458	6.42	6.40	6.42	133289
20060403	1459	6.42	6.40	6.41	155500
20060403	1500	6.42	6.41	6.41	34800
20060404	931	6.45	6.42	6.43	60800
20060404	932	6.43	6.40	6.41	213879
20060404	933	6.42	6.40	6.40	69218
20060404	934	6.41	6.40	6.40	77100
20060404	935	6.41	6.39	6.39	109182
20060404	936	6.40	6.38	6.40	71700
20060404	937	6.40	6.39	6.39	57800
20060404	938	6.40	6.38	6.38	37400
20060404	939	6.39	6.37	6.39	92660
20060404	940	6.40	6.39	6.39	32200
20060404	941	6.39	6.38	6.38	118560
20060404	942	6.39	6.39	6.39	60100
20060404	943	6.40	6.38	6.40	104150
20060404	944	6.41	6.40	6.40	111530
20060404	945	6.43	6.42	6.43	40300
20060404	946	6.45	6.43	6.45	117440
20060404	947	6.47	6.45	6.47	58859
20060404	948	6.48	6.46	6.47	142570
20060404	949	6.49	6.46	6.46	204710
20060404	950	6.46	6.45	6.46	109155
20060404	951	6.46	6.46	6.46	77125
20060404	952	6.46	6.45	6.45	87400
20060404	953	6.46	6.44	6.44	136500
20060404	954	6.45	6.45	6.45	73460
20060404	955	6.45	6.44	6.44	33600
20060404	956	6.45	6.44	6.44	43540
20060404	957	6.45	6.44	6.45	19500
20060404	958	6.45	6.44	6.44	44000
20060404	959	6.46	6.45	6.45	259068
20060404	1000	6.46	6.45	6.46	55800
20060404	1001	6.46	6.46	6.46	80221
20060404	1002	6.47	6.45	6.47	87100
20060404	1003	6.47	6.46	6.46	28900
20060404	1004	6.47	6.46	6.46	91800
20060404	1005	6.46	6.45	6.45	18500
20060404	1006	6.46	6.45	6.45	55290
20060404	1007	6.46	6.45	6.46	38050
20060404	1008	6.46	6.45	6.46	48400
20060404	1009	6.46	6.45	6.45	33740
20060404	1010	6.45	6.44	6.45	103499
20060404	1011	6.45	6.44	6.45	103901
20060404	1012	6.45	6.44	6.44	98260
20060404	1013	6.44	6.43	6.44	103839
20060404	1014	6.44	6.43	6.43	38900
20060404	1015	6.43	6.42	6.42	88150
20060404	1016	6.43	6.42	6.42	51050
20060404	1017	6.42	6.41	6.41	56300
20060404	1018	6.41	6.41	6.41	60360
20060404	1019	6.42	6.41	6.42	31974
20060404	1020	6.43	6.42	6.42	56355
20060404	1021	6.44	6.43	6.43	36010
20060404	1022	6.45	6.43	6.44	49000
20060404	1023	6.45	6.44	6.44	23200
20060404	1024	6.44	6.43	6.44	23463
20060404	1025	6.45	6.44	6.44	33675
20060404	1026	6.45	6.44	6.45	134495
20060404	1027	6.46	6.45	6.45	32100
20060404	1028	6.46	6.45	6.45	50800
20060404	1029	6.47	6.45	6.46	184996
20060404	1030	6.48	6.47	6.48	95888
20060404	1031	6.48	6.47	6.48	202800
20060404	1032	6.48	6.47	6.47	56500
20060404	1033	6.49	6.48	6.49	241716
20060404	1034	6.53	6.49	6.53	705166
20060404	1035	6.56	6.53	6.56	333170
20060404	1036	6.59	6.56	6.58	393813
20060404	1037	6.61	6.59	6.61	435145
20060404	1038	6.63	6.60	6.61	694134
20060404	1039	6.63	6.60	6.60	262900
20060404	1040	6.60	6.58	6.58	252266
20060404	1041	6.58	6.57	6.57	120810
20060404	1042	6.57	6.55	6.56	171300
20060404	1043	6.56	6.54	6.54	196400
20060404	1044	6.56	6.55	6.56	143300
20060404	1045	6.56	6.55	6.56	123500
20060404	1046	6.56	6.55	6.55	204268
20060404	1047	6.56	6.55	6.55	95192
20060404	1048	6.54	6.53	6.53	74540
20060404	1049	6.54	6.52	6.52	96300
20060404	1050	6.53	6.52	6.52	79900
20060404	1051	6.53	6.52	6.53	52250
20060404	1052	6.53	6.52	6.53	74190
20060404	1053	6.54	6.53	6.53	157000
20060404	1054	6.54	6.53	6.53	183400
20060404	1055	6.54	6.53	6.54	65311
20060404	1056	6.55	6.53	6.55	76150
20060404	1057	6.55	6.54	6.54	57200
20060404	1058	6.55	6.54	6.54	143039
20060404	1059	6.54	6.53	6.53	281400
20060404	1100	6.54	6.53	6.54	43300
20060404	1101	6.55	6.53	6.54	76500
20060404	1102	6.55	6.54	6.54	132500
20060404	1103	6.55	6.54	6.55	115047
20060404	1104	6.56	6.55	6.55	26200
20060404	1105	6.56	6.55	6.55	94500
20060404	1106	6.55	6.54	6.55	119213
20060404	1107	6.55	6.54	6.55	59700
20060404	1108	6.55	6.54	6.54	59900
20060404	1109	6.55	6.54	6.55	49595
20060404	1110	6.55	6.54	6.55	40600
20060404	1111	6.55	6.54	6.55	28400
20060404	1112	6.55	6.54	6.55	81800
20060404	1113	6.55	6.54	6.55	17200
20060404	1114	6.55	6.54	6.54	52000
20060404	1115	6.55	6.54	6.55	51276
20060404	1116	6.56	6.55	6.56	17950
20060404	1117	6.56	6.55	6.56	106700
20060404	1118	6.56	6.55	6.56	50300
20060404	1119	6.57	6.56	6.57	67735
20060404	1120	6.57	6.56	6.57	43600
20060404	1121	6.57	6.56	6.57	62370
20060404	1122	6.58	6.56	6.58	127635
20060404	1123	6.57	6.56	6.57	87965
20060404	1124	6.57	6.56	6.56	77900
20060404	1125	6.57	6.57	6.57	86435
20060404	1126	6.57	6.57	6.57	62300
20060404	1127	6.57	6.56	6.56	47865
20060404	1128	6.57	6.56	6.56	158700
20060404	1129	6.57	6.56	6.56	26500
20060404	1301	6.58	6.57	6.58	68430
20060404	1302	6.59	6.58	6.58	23117
20060404	1303	6.58	6.58	6.58	30308
20060404	1304	6.58	6.58	6.58	66975
20060404	1305	6.58	6.57	6.58	105000
20060404	1306	6.57	6.57	6.57	35215
20060404	1307	6.57	6.56	6.57	18989
20060404	1308	6.58	6.57	6.58	174686
20060404	1309	6.59	6.58	6.58	78635
20060404	1310	6.58	6.58	6.58	28900
20060404	1311	6.58	6.58	6.58	34779
20060404	1312	6.58	6.57	6.57	72700
20060404	1313	6.57	6.56	6.57	65100
20060404	1314	6.57	6.56	6.56	 7700
20060404	1315	6.57	6.55	6.55	83400
20060404	1316	6.57	6.55	6.57	41270
20060404	1317	6.57	6.56	6.57	69998
20060404	1318	6.57	6.56	6.56	35432
20060404	1319	6.56	6.55	6.55	43768
20060404	1320	6.56	6.55	6.55	23000
20060404	1321	6.56	6.55	6.56	81400
20060404	1322	6.56	6.55	6.56	48300
20060404	1323	6.56	6.55	6.55	13990
20060404	1324	6.56	6.55	6.56	29658
20060404	1325	6.56	6.55	6.55	69642
20060404	1326	6.56	6.55	6.55	15500
20060404	1327	6.56	6.55	6.55	39400
20060404	1328	6.56	6.55	6.55	135849
20060404	1329	6.55	6.54	6.54	37400
20060404	1330	6.55	6.54	6.54	78225
20060404	1331	6.56	6.54	6.55	13250
20060404	1332	6.55	6.54	6.54	22800
20060404	1333	6.55	6.54	6.54	29585
20060404	1334	6.54	6.53	6.53	95202
20060404	1335	6.54	6.53	6.53	165245
20060404	1336	6.53	6.52	6.52	16400
20060404	1337	6.53	6.52	6.53	81800
20060404	1338	6.53	6.52	6.52	91000
20060404	1339	6.52	6.52	6.52	74400
20060404	1340	6.53	6.51	6.51	53100
20060404	1341	6.51	6.51	6.51	101400
20060404	1342	6.51	6.50	6.50	126400
20060404	1343	6.49	6.48	6.48	66239
20060404	1344	6.49	6.48	6.48	75461
20060404	1345	6.48	6.47	6.47	43300
20060404	1346	6.49	6.48	6.48	76900
20060404	1347	6.48	6.48	6.48	38900
20060404	1348	6.49	6.48	6.48	20651
20060404	1349	6.49	6.49	6.49	32739
20060404	1350	6.50	6.49	6.50	12100
20060404	1351	6.50	6.49	6.50	41600
20060404	1352	6.50	6.50	6.50	133320
20060404	1353	6.50	6.50	6.50	14215
20060404	1354	6.51	6.49	6.50	121450
20060404	1355	6.50	6.49	6.49	25500
20060404	1356	6.50	6.50	6.50	10976
20060404	1357	6.50	6.48	6.48	26800
20060404	1358	6.50	6.48	6.49	24088
20060404	1359	6.49	6.48	6.49	44312
20060404	1400	6.50	6.49	6.49	16480
20060404	1401	6.49	6.49	6.49	15520
20060404	1402	6.49	6.48	6.48	52000
20060404	1403	6.48	6.48	6.48	17615
20060404	1404	6.49	6.48	6.49	20746
20060404	1405	6.50	6.49	6.49	11616
20060404	1406	6.50	6.49	6.50	120682
20060404	1407	6.51	6.50	6.51	18511
20060404	1408	6.51	6.50	6.50	26013
20060404	1409	6.50	6.50	6.50	 6420
20060404	1410	6.50	6.50	6.50	46180
20060404	1411	6.50	6.49	6.50	31300
20060404	1412	6.50	6.50	6.50	71890
20060404	1413	6.51	6.50	6.51	18583
20060404	1414	6.51	6.50	6.51	39300
20060404	1415	6.51	6.50	6.50	65617
20060404	1416	6.51	6.50	6.50	19644
20060404	1417	6.52	6.50	6.52	18700
20060404	1418	6.52	6.51	6.51	22300
20060404	1419	6.52	6.51	6.51	63300
20060404	1420	6.52	6.51	6.51	36100
20060404	1421	6.51	6.50	6.50	40500
20060404	1422	6.51	6.51	6.51	31980
20060404	1423	6.52	6.51	6.51	 9020
20060404	1424	6.51	6.50	6.50	19100
20060404	1425	6.51	6.50	6.50	23865
20060404	1426	6.51	6.50	6.50	 6400
20060404	1427	6.52	6.51	6.52	35165
20060404	1428	6.51	6.50	6.50	14400
20060404	1429	6.51	6.50	6.50	15900
20060404	1430	6.51	6.50	6.51	69814
20060404	1431	6.52	6.51	6.52	28418
20060404	1432	6.52	6.52	6.52	26000
20060404	1433	6.52	6.51	6.52	39200
20060404	1434	6.52	6.52	6.52	46805
20060404	1435	6.53	6.52	6.52	96290
20060404	1436	6.54	6.53	6.53	30520
20060404	1437	6.54	6.53	6.53	109875
20060404	1438	6.55	6.54	6.55	57030
20060404	1439	6.55	6.55	6.55	90500
20060404	1440	6.55	6.55	6.55	96270
20060404	1441	6.55	6.55	6.55	31655
20060404	1442	6.55	6.54	6.54	33975
20060404	1443	6.55	6.54	6.55	15400
20060404	1444	6.55	6.54	6.55	72030
20060404	1445	6.55	6.54	6.54	45750
20060404	1446	6.55	6.54	6.55	114834
20060404	1447	6.55	6.54	6.55	54916
20060404	1448	6.55	6.54	6.55	40900
20060404	1449	6.56	6.55	6.56	92796
20060404	1450	6.56	6.55	6.56	112100
20060404	1451	6.56	6.55	6.56	119900
20060404	1452	6.56	6.55	6.56	158730
20060404	1453	6.56	6.55	6.55	150810
20060404	1454	6.56	6.55	6.55	54100
20060404	1455	6.56	6.54	6.54	163964
20060404	1456	6.55	6.55	6.55	148878
20060404	1457	6.55	6.55	6.55	73775
20060404	1458	6.56	6.55	6.56	313461
20060404	1459	6.57	6.55	6.56	191150
20060404	1500	6.57	6.56	6.57	63555
20060405	931	6.57	6.55	6.55	104220
20060405	932	6.57	6.55	6.57	28700
20060405	933	6.56	6.55	6.56	29140
20060405	934	6.56	6.55	6.55	52656
20060405	935	6.55	6.54	6.54	68209
20060405	936	6.54	6.52	6.53	82775
20060405	937	6.54	6.51	6.51	115131
20060405	938	6.53	6.51	6.53	20100
20060405	939	6.53	6.51	6.51	84900
20060405	940	6.53	6.52	6.52	30274
20060405	941	6.53	6.51	6.52	99820
20060405	942	6.53	6.52	6.52	52054
20060405	943	6.53	6.52	6.53	108295
20060405	944	6.53	6.52	6.52	65800
20060405	945	6.54	6.52	6.53	50185
20060405	946	6.54	6.53	6.54	41450
20060405	947	6.55	6.54	6.55	59550
20060405	948	6.57	6.55	6.57	59510
20060405	949	6.59	6.57	6.59	80081
20060405	950	6.61	6.59	6.61	203920
20060405	951	6.63	6.60	6.62	62400
20060405	952	6.65	6.62	6.62	171900
20060405	953	6.62	6.61	6.62	137300
20060405	954	6.62	6.61	6.61	94200
20060405	955	6.62	6.61	6.61	73700
20060405	956	6.61	6.60	6.60	56894
20060405	957	6.61	6.60	6.61	62500
20060405	958	6.61	6.60	6.61	140440
20060405	959	6.62	6.60	6.61	124458
20060405	1000	6.62	6.60	6.62	73790
20060405	1001	6.61	6.61	6.61	54650
20060405	1002	6.61	6.61	6.61	27450
20060405	1003	6.61	6.60	6.60	15250
20060405	1004	6.60	6.60	6.60	93900
20060405	1005	6.60	6.60	6.60	129868
20060405	1006	6.60	6.60	6.60	92635
20060405	1007	6.60	6.59	6.60	34865
20060405	1008	6.60	6.59	6.60	48300
20060405	1009	6.60	6.59	6.59	121600
20060405	1010	6.60	6.58	6.58	235400
20060405	1011	6.59	6.58	6.58	34464
20060405	1012	6.59	6.58	6.58	111080
20060405	1013	6.58	6.57	6.58	52956
20060405	1014	6.58	6.57	6.57	184100
20060405	1015	6.58	6.56	6.56	55400
20060405	1016	6.57	6.56	6.56	59600
20060405	1017	6.57	6.56	6.56	44085
20060405	1018	6.57	6.56	6.56	41600
20060405	1019	6.57	6.56	6.56	60100
20060405	1020	6.57	6.56	6.56	16350
20060405	1021	6.57	6.56	6.57	53776
20060405	1022	6.58	6.57	6.58	20400
20060405	1023	6.58	6.57	6.58	180905
20060405	1024	6.59	6.58	6.59	78300
20060405	1025	6.61	6.59	6.61	238630
20060405	1026	6.62	6.61	6.62	85940
20060405	1027	6.63	6.62	6.62	188000
20060405	1028	6.64	6.62	6.63	193650
20060405	1029	6.64	6.62	6.64	147050
20060405	1030	6.65	6.63	6.64	217300
20060405	1031	6.65	6.64	6.65	97600
20060405	1032	6.65	6.63	6.64	313660
20060405	1033	6.66	6.64	6.66	193212
20060405	1034	6.65	6.65	6.65	207640
20060405	1035	6.65	6.64	6.65	26800
20060405	1036	6.65	6.64	6.64	58700
20060405	1037	6.65	6.63	6.63	113748
20060405	1038	6.64	6.63	6.63	86000
20060405	1039	6.63	6.62	6.62	86240
20060405	1040	6.62	6.62	6.62	113600
20060405	1041	6.62	6.62	6.62	64500
20060405	1042	6.62	6.61	6.61	34460
20060405	1043	6.61	6.60	6.60	96075
20060405	1044	6.60	6.59	6.59	74255
20060405	1045	6.60	6.59	6.60	213550
20060405	1046	6.61	6.60	6.61	70130
20060405	1047	6.62	6.61	6.61	38900
20060405	1048	6.62	6.61	6.62	91800
20060405	1049	6.64	6.63	6.64	157094
20060405	1050	6.65	6.64	6.64	72300
20060405	1051	6.64	6.63	6.63	45053
20060405	1052	6.64	6.63	6.63	92770
20060405	1053	6.63	6.62	6.63	73983
20060405	1054	6.63	6.62	6.62	45800
20060405	1055	6.63	6.62	6.62	122600
20060405	1056	6.62	6.62	6.62	43700
20060405	1057	6.62	6.61	6.61	12200
20060405	1058	6.62	6.61	6.61	37850
20060405	1059	6.62	6.61	6.61	19350
20060405	1100	6.62	6.61	6.61	18300
20060405	1101	6.62	6.61	6.61	43500
20060405	1102	6.63	6.62	6.63	192897
20060405	1103	6.64	6.63	6.64	48695
20060405	1104	6.64	6.63	6.64	94430
20060405	1105	6.63	6.62	6.63	93821
20060405	1106	6.63	6.63	6.63	41950
20060405	1107	6.64	6.63	6.63	30700
20060405	1108	6.64	6.63	6.63	36809
20060405	1109	6.64	6.63	6.64	70545
20060405	1110	6.65	6.64	6.64	55655
20060405	1111	6.65	6.63	6.64	30200
20060405	1112	6.64	6.63	6.64	23750
20060405	1113	6.65	6.64	6.65	61700
20060405	1114	6.64	6.64	6.64	19906
20060405	1115	6.64	6.63	6.63	17830
20060405	1116	6.64	6.63	6.63	37595
20060405	1117	6.64	6.63	6.64	32200
20060405	1118	6.64	6.63	6.63	16500
20060405	1119	6.63	6.62	6.62	21964
20060405	1120	6.62	6.61	6.62	31896
20060405	1121	6.62	6.61	6.61	22300
20060405	1122	6.62	6.61	6.61	35100
20060405	1123	6.62	6.61	6.62	46587
20060405	1124	6.63	6.62	6.62	158089
20060405	1125	6.64	6.63	6.63	49400
20060405	1126	6.63	6.63	6.63	42320
20060405	1127	6.63	6.63	6.63	19180
20060405	1128	6.63	6.62	6.62	 7800
20060405	1129	6.63	6.62	6.63	137600
20060405	1130	6.62	6.62	6.62	10650
20060405	1301	6.63	6.62	6.63	  500
20060405	1302	6.63	6.62	6.62	47500
20060405	1303	6.63	6.62	6.62	243504
20060405	1304	6.63	6.62	6.62	146885
20060405	1305	6.62	6.61	6.61	21342
20060405	1306	6.61	6.60	6.61	121037
20060405	1307	6.61	6.60	6.61	68750
20060405	1308	6.61	6.60	6.61	90763
20060405	1309	6.61	6.61	6.61	35200
20060405	1310	6.61	6.61	6.61	 5600
20060405	1311	6.62	6.61	6.61	41080
20060405	1312	6.61	6.60	6.60	57820
20060405	1313	6.61	6.60	6.60	51500
20060405	1314	6.61	6.59	6.60	52687
20060405	1315	6.61	6.59	6.60	52463
20060405	1316	6.61	6.60	6.61	58090
20060405	1317	6.61	6.60	6.60	158470
20060405	1318	6.61	6.60	6.60	39172
20060405	1319	6.61	6.60	6.60	26570
20060405	1320	6.61	6.60	6.60	111900
20060405	1321	6.60	6.59	6.59	201235
20060405	1322	6.60	6.59	6.60	116975
20060405	1323	6.60	6.60	6.60	33600
20060405	1324	6.60	6.60	6.60	40245
20060405	1325	6.61	6.59	6.61	233440
20060405	1326	6.62	6.61	6.62	142712
20060405	1327	6.63	6.62	6.63	55430
20060405	1328	6.64	6.62	6.63	101264
20060405	1329	6.64	6.63	6.63	25110
20060405	1330	6.63	6.62	6.62	50600
20060405	1331	6.63	6.62	6.63	10700
20060405	1332	6.63	6.62	6.63	33900
20060405	1333	6.63	6.62	6.63	23800
20060405	1334	6.62	6.62	6.62	58546
20060405	1335	6.63	6.62	6.62	85138
20060405	1336	6.63	6.62	6.62	79944
20060405	1337	6.63	6.62	6.62	29500
20060405	1338	6.62	6.62	6.62	53800
20060405	1339	6.63	6.62	6.62	89400
20060405	1340	6.62	6.61	6.62	21918
